44;0935;600;1;Bolzano-Bozen;via Fago 1;Fagen Str. 1;A;2012-04-01;00000010000001000000100000010000001000000100000010000001000000100000010000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
45;0935;600;1;Bolzano-Bozen;via Fago 1;Fagen Str. 1;A;2012-04-01;01111100011110011111001101100101110011111001111100111110001111001111100111110000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
46;0939;700;1;Bolzano-Bozen;Cardano;Kardaun;R;2012-04-01;01111110011111011111101101110101111011111101111110111111001111101111110111111000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
47;0950;600;1;Bolzano-Bozen;via Fago 1;Fagen Str. 1;A;2012-04-01;00000010000001000000100000010000001000000100000010000001000000100000010000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
48;0950;600;1;Bolzano-Bozen;via Fago 1;Fagen Str. 1;A;2012-04-01;01111100011110011111001101100101110011111001111100111110001111001111100111110000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
49;0950;701;1;Bolzano-Bozen;Cardano;Kardaun;R;2012-04-01;10000001100000100000010010001010000100000010000001000000110000010000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
50;0954;700;1;Bolzano-Bozen;Cardano;Kardaun;R;2012-04-01;01111110011111011111101101110101111011111101111110111111001111101111110111111000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
51;1005;600;1;Bolzano-Bozen;via Fago 1;Fagen Str. 1;A;2012-04-01;00000010000001000000100000010000001000000100000010000001000000100000010000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
52;1005;600;1;Bolzano-Bozen;via Fago 1;Fagen Str. 1;A;2012-04-01;01111100011110011111001101100101110011111001111100111110001111001111100111110000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
53;1009;700;1;Bolzano-Bozen;Cardano;Kardaun;R;2012-04-01;01111110011111011111101101110101111011111101111110111111001111101111110111111000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
54;1020;600;1;Bolzano-Bozen;via Fago 1;Fagen Str. 1;A;2012-04-01;00000010000001000000100000010000001000000100000010000001000000100000010000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
55;1020;600;1;Bolzano-Bozen;via Fago 1;Fagen Str. 1;A;2012-04-01;01111100011110011111001101100101110011111001111100111110001111001111100111110000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
56;1024;700;1;Bolzano-Bozen;Cardano;Kardaun;R;2012-04-01;01111110011111011111101101110101111011111101111110111111001111101111110111111000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
57;1025;601;1;Bolzano-Bozen;Funivia S. Genesi;Seilbahn Jenesien;A;2012-04-01;10000001100000100000010010001010000100000010000001000000110000010000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
58;1035;600;1;Bolzano-Bozen;via Fago 1;Fagen Str. 1;A;2012-04-01;00000010000001000000100000010000001000000100000010000001000000100000010000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
59;1035;600;1;Bolzano-Bozen;via Fago 1;Fagen Str. 1;A;2012-04-01;01111100011110011111001101100101110011111001111100111110001111001111100111110000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
